pid,gender,ibirthy,age_range,qg11_2014,qg11_2016,qg11_2018,qg11_2020,qg11_2022
621515102,0,1995,19-27,2000,3000,NA,NA,NA
621520103,1,1985,29-37,NA,3000,3000,NA,5000
620287101,1,1989,25-33,NA,4000,NA,NA,4000
621008104,0,1993,21-29,NA,NA,NA,5000,4000
620295103,1,1987,27-35,2800,NA,NA,NA,7500
620206104,1,1983,31-39,NA,3500,3000,NA,6000
620215103,1,1973,41-49,NA,NA,NA,4000,4500
620201104,1,1987,27-35,NA,NA,5500,6000,NA
621693103,1,1981,33-41,NA,NA,5000,5000,6000
621706104,1,1984,30-38,3000,NA,5000,6400,6500
621699101,1,1992,22-30,NA,NA,6000,6500,NA
621186103,0,1989,25-33,NA,3500,3500,4000,5000
621653101,1,1968,46-54,NA,NA,3920,NA,5000
620880103,1,1982,32-40,3700,NA,6000,8000,8000
620949105,1,1986,28-36,3500,NA,NA,4800,6000
620420104,1,1987,27-35,4000,3500,6000,5500,5500
620260112,1,1994,20-28,NA,4800,5200,5000,NA
621642102,0,1962,52-60,NA,2000,3500,2000,3500
621642103,1,1985,29-37,NA,3000,4500,4500,3000
621627101,0,1964,50-58,950,NA,1300,0,NA
621627104,0,1990,24-32,1900,NA,1500,NA,3000
620047103,1,1994,20-28,NA,NA,5000,5000,NA
620049104,0,1993,21-29,NA,NA,3000,3000,NA
620047105,1,1996,18-26,NA,4600,5400,5000,6500
620047104,1,1995,19-27,2500,NA,3000,4000,18000
620337102,1,1982,32-40,4000,NA,4000,NA,NA
620341103,1,1982,32-40,3000,NA,700,NA,5000
620342101,1,1983,31-39,3000,2000,NA,NA,NA
621127103,1,1988,26-34,3000,2000,4000,8000,NA
620192101,1,1975,39-47,2200,NA,NA,NA,6500
620182103,1,1984,30-38,NA,NA,3100,3968,10000
620999105,1,1990,24-32,NA,6000,8000,7000,19000
620985103,1,1976,38-46,4800,NA,5000,6000,8000
620988103,0,1992,22-30,2000,NA,4000,3000,2900
621001103,1,1984,30-38,7800,5000,5000,5000,5000
620982105,1,1986,28-36,NA,NA,3200,3300,3800
620999104,0,1988,26-34,2008,NA,1700,3200,4000
620982108,1,1993,21-29,NA,NA,5000,6900,10000
621003103,1,1995,19-27,4500,4000,4500,NA,NA
620988102,1,1966,48-56,3700,800,3000,4000,NA
621039105,1,1975,39-47,2700,2100,NA,2000,3000
620987103,1,1989,25-33,NA,NA,3800,NA,6000
620157102,1,1987,27-35,3500,NA,NA,8000,NA
621049101,1,1986,28-36,3600,NA,3480,3600,8000
620603103,1,1972,42-50,NA,NA,5000,4500,5000
621054102,1,1974,40-48,4000,NA,NA,4500,6000
621055103,1,1989,25-33,2079,NA,3060,NA,3000
620163103,1,1989,25-33,NA,NA,4600,4800,4000
620143103,1,1982,32-40,6000,8000,5000,5000,NA
620157101,0,1988,26-34,2700,NA,NA,4500,4000
621050101,1,1974,40-48,NA,NA,4000,5000,5000
621052103,1,1980,34-42,4500,NA,2000,NA,NA
620150106,1,1983,31-39,NA,NA,7000,NA,6000
620485107,0,1996,18-26,NA,NA,NA,4200,3100
620504102,1,1961,53-61,4500,NA,NA,NA,3500
620506102,1,1972,42-50,NA,NA,2041,4500,4500
620493104,1,1993,21-29,NA,NA,4000,5000,6000
620507105,1,1990,24-32,NA,2800,2800,3000,3000
620507102,1,1965,49-57,4000,NA,3500,NA,NA
620442103,1,1983,31-39,5000,3000,NA,NA,3000
620445101,1,1970,44-52,5000,NA,NA,4000,NA
620486102,1,1973,41-49,6000,4500,NA,NA,NA
620445103,1,1994,20-28,4000,NA,6000,3000,NA
620640103,0,1987,27-35,NA,NA,6000,10000,NA
620633104,1,1990,24-32,NA,NA,3000,NA,7000
620906101,1,1980,34-42,NA,4000,2000,3000,3000
140370103,1,1987,27-35,NA,2800,3500,6000,0
230343102,1,1977,37-45,3600,NA,4500,4800,5700
410392104,0,1990,24-32,1000,NA,5500,NA,NA
350082104,0,1976,38-46,3000,NA,NA,3000,0
520113103,1,1974,40-48,3800,NA,NA,5300,5100
450211104,0,1981,33-41,NA,NA,NA,0,4600
440648101,0,1953,61-69,400,NA,300,450,NA
210445104,1,1997,17-25,NA,NA,166,0,4000
230475102,1,1968,46-54,2400,NA,3200,3100,3500
621134106,0,1995,19-27,NA,NA,NA,3000,6300
441551103,1,1996,18-26,3000,NA,2000,NA,4000
130482103,0,1988,26-34,2800,NA,2950,3300,3500
441512102,1,1973,41-49,NA,NA,4000,2500,2500
115788432,1,1986,28-36,NA,NA,8000,8500,12000
430102103,0,1977,37-45,NA,NA,4600,5600,5500
620998101,0,1994,20-28,NA,NA,2800,NA,4010
330339102,1,1959,55-63,NA,NA,5000,8000,6000
140356102,1,1955,59-67,2700,NA,2400,1800,0
411515104,0,1974,40-48,2000,NA,2500,2600,2500
340258101,1,1968,46-54,NA,2600,3400,2800,3500
301810431,1,1989,25-33,NA,3500,3000,2900,3800
210413101,0,1977,37-45,NA,1200,NA,3000,5000
140110101,1,1949,65-73,NA,500,400,NA,NA
370048103,1,1990,24-32,NA,NA,3000,NA,3000
420352101,1,1968,46-54,1600,NA,2000,2300,3500
370465431,0,1987,27-35,NA,2000,2000,2000,4000
140097103,0,1989,25-33,NA,2245,2500,NA,3200
311802101,0,1968,46-54,3400,NA,4500,NA,NA
420463101,1,1964,50-58,860,NA,1500,1500,1500
620879101,1,1974,40-48,2150,NA,3500,3500,4300
410183103,1,1985,29-37,3000,4000,NA,1500,NA
410629501,0,1984,30-38,2700,NA,5500,5000,3000
210415101,1,1949,65-73,2000,3000,NA,NA,NA
410844101,0,1979,35-43,NA,NA,0,2000,2300
430431102,1,1962,52-60,1100,NA,1300,1400,6000
410134104,1,1987,27-35,6000,NA,6000,7200,4500
140750102,0,1992,22-30,NA,NA,3500,4000,NA
312454102,0,1980,34-42,2000,NA,3200,3500,3200
130898102,1,1977,37-45,3000,NA,NA,3000,NA
340293101,1,1964,50-58,4000,NA,NA,3000,3000
370725102,1,1964,50-58,5000,NA,3500,4000,8000
620506103,0,1994,20-28,NA,NA,3600,5000,6800
530090102,1,1967,47-55,850,360,NA,NA,NA
330104103,1,1970,44-52,NA,4200,5000,6500,6500
621760103,1,1993,21-29,2000,NA,5000,NA,NA
140859101,1,1949,65-73,500,NA,1500,NA,NA
330062104,0,1996,18-26,NA,NA,5600,6000,6000
140870102,0,1972,42-50,2500,NA,3500,3600,3800
230538105,0,1982,32-40,NA,NA,NA,1100,1200
510597101,0,1979,35-43,2000,NA,1500,3000,3000
370521102,1,1972,42-50,2000,NA,2000,2000,NA
370633102,0,1976,38-46,3200,NA,4634,5000,5000
140045102,0,1976,38-46,2700,NA,4900,4800,5400
230164102,1,1972,42-50,NA,NA,NA,8000,12000
620319103,1,1996,18-26,1000,NA,2000,NA,9500
140036102,1,1968,46-54,NA,NA,NA,3000,4500
620341101,1,1958,56-64,NA,NA,NA,1200,1200
210684102,1,1983,31-39,2300,NA,2300,1300,2000
312443102,0,1975,39-47,1920,NA,2420,2480,NA
430139101,1,1968,46-54,2500,NA,5000,5000,10000
230222103,1,1988,26-34,NA,NA,NA,5000,4400
140626102,0,1977,37-45,NA,1100,NA,4000,NA
210417101,0,1968,46-54,900,NA,900,NA,NA
210477102,1,1948,66-74,3000,NA,NA,NA,6000
311802103,1,1990,24-32,3500,NA,5000,NA,NA
210684101,0,1982,32-40,1000,NA,950,1300,1000
410548102,0,1978,36-44,NA,NA,1600,1900,2500
210191102,0,1974,40-48,NA,1200,1100,1200,2800
140652103,0,1992,22-30,NA,1500,NA,11350,16000
130154103,1,1975,39-47,NA,NA,3500,3500,4500
410582105,1,1985,29-37,2500,NA,NA,2500,NA
440878104,0,1994,20-28,NA,NA,10000,12000,12000
621182104,1,1996,18-26,NA,NA,NA,3500,6500
220320102,0,1965,49-57,NA,1400,850,NA,1000
410512501,0,1993,21-29,NA,NA,NA,2000,2500
510145101,0,1976,38-46,NA,NA,3500,3500,3500
370345103,0,1988,26-34,1900,NA,2000,2500,2250
620173105,1,1996,18-26,NA,NA,6000,6000,10000
420306102,0,1962,52-60,NA,1400,1600,NA,1750
530067103,1,1989,25-33,2800,NA,4150,3000,4000
130319102,0,1963,51-59,500,NA,24000,NA,NA
210046102,0,1966,48-56,3000,NA,5000,5500,5000
370176101,1,1969,45-53,4000,NA,4000,3000,2200
441117105,0,1974,40-48,1300,NA,2000,2000,1300
350103105,0,1982,32-40,NA,NA,2300,3000,NA
130046103,0,1981,33-41,NA,NA,1850,1900,2000
130051102,1,1977,37-45,2008,NA,3300,3650,4700
320262102,1,1957,57-65,1600,NA,30000,NA,NA
530440103,0,1973,41-49,1000,NA,1500,1000,NA
130231101,0,1965,49-57,1800,1680,1850,NA,NA
450233102,0,1979,35-43,2170,NA,3000,3200,3200
140268101,1,1970,44-52,3000,NA,2000,1000,1500
210873103,1,1986,28-36,1500,NA,3000,3700,3800
140748104,0,1978,36-44,1700,NA,1800,2400,2400
140359101,1,1981,33-41,NA,3700,3500,4000,2000
130201102,1,1964,50-58,NA,NA,3000,3000,3000
130228101,0,1978,36-44,500,NA,NA,700,2000
440826501,0,1990,24-32,2600,2400,2600,2600,4000
530143103,0,1996,18-26,NA,NA,NA,3200,4500
211019101,0,1964,50-58,NA,NA,2000,2000,1500
210156103,0,1987,27-35,NA,2000,700,800,800
130231102,1,1991,23-31,1800,NA,3000,3000,NA
370770104,0,1981,33-41,NA,0,1200,0,NA
130381101,0,1977,37-45,2000,3500,4000,3000,4000
130822103,1,1993,21-29,NA,4500,6000,10000,5000
140096101,0,1978,36-44,1600,NA,1700,2000,2000
411730102,1,1964,50-58,3900,NA,4500,4000,4600
100051502,1,1966,48-56,4000,NA,72000,4000,5000
440929104,0,1991,23-31,9000,NA,10000,7000,6000
310801431,0,1985,29-37,2300,4200,4200,5000,6000
220194102,0,1962,52-60,2000,NA,1800,2000,2300
440904101,1,1980,34-42,4800,NA,NA,7000,NA
350010101,0,1976,38-46,2400,NA,2600,3100,3100
130207102,1,1978,36-44,NA,2500,4100,3400,3950
312291101,1,1974,40-48,3200,3000,4500,3000,5000
510161101,1,1969,45-53,2000,NA,1000,NA,NA
320277101,0,1966,48-56,5250,NA,7499,10000,NA
130115102,1,1965,49-57,3100,NA,5500,6100,9000
310306102,0,1987,27-35,5000,NA,6500,8000,10000
130175101,1,1960,54-62,1600,NA,NA,1650,NA
411325102,1,1973,41-49,3000,NA,NA,4000,4500
130207107,0,1980,34-42,2000,NA,3000,3400,3500
430387102,0,1981,33-41,2000,NA,3400,3200,4200
130115101,0,1962,52-60,3100,NA,5500,6100,7000
360026101,0,1975,39-47,NA,2200,2200,NA,NA
130074104,0,1981,33-41,1400,2000,2000,2300,NA
370785102,1,1969,45-53,6000,NA,6000,NA,NA
760319431,0,1981,33-41,1500,NA,1200,1200,NA
410650104,1,1972,42-50,1290,NA,1400,NA,1000
140838105,0,1995,19-27,NA,NA,2380,3500,NA
130030103,1,1991,23-31,NA,1250,NA,1698,1600
500229102,0,1974,40-48,NA,NA,2500,NA,2000
140573101,1,1963,51-59,NA,NA,2000,3000,3400
140021101,1,1960,54-62,NA,NA,2000,2100,3500
621052104,0,1983,31-39,2000,NA,1600,2000,NA
620871105,0,1980,34-42,4000,NA,4500,4000,3000
410098102,1,1970,44-52,1800,NA,1500,NA,NA
140013102,1,1960,54-62,1800,1800,NA,1500,1500
140006102,0,1987,27-35,2500,NA,NA,1000,1500
140360101,0,1985,29-37,NA,NA,NA,1500,1000
140007105,0,1983,31-39,NA,1200,1500,3000,3000
510159102,0,1964,50-58,1500,1500,NA,NA,NA
620909101,1,1968,46-54,2400,NA,1500,2500,3750
140007104,1,1980,34-42,5000,NA,3000,4500,5000
370479102,0,1969,45-53,2000,600,NA,NA,NA
430089101,0,1980,34-42,NA,NA,NA,15000,16000
140857101,1,1957,57-65,2000,NA,2400,3000,3000
411562103,1,1998,16-24,NA,NA,4000,5500,9000
320071102,0,1963,51-59,NA,2000,2000,2000,2600
311908103,1,1979,35-43,3000,NA,3500,5000,7500
140370102,1,1965,49-57,NA,NA,NA,4500,3600
130299102,0,1970,44-52,NA,NA,2600,2400,1500
320141104,0,1984,30-38,1050,NA,4000,5000,5000
441220102,0,1972,42-50,2600,NA,2700,3000,3800
140150107,0,1998,16-24,NA,NA,NA,2800,5500
230330101,0,1978,36-44,NA,2000,2400,NA,1450
411391103,1,1987,27-35,4500,4500,6000,6500,8000
330160101,0,1963,51-59,2000,NA,NA,NA,3500
130733101,0,1972,42-50,NA,1400,2000,2400,4000
140388103,0,1992,22-30,NA,NA,7500,14000,10000
430328101,1,1958,56-64,NA,5000,2800,3000,3500
420309101,1,1970,44-52,NA,NA,3000,3000,NA
410116103,0,1990,24-32,NA,NA,3000,4000,4000
140481101,0,1963,51-59,NA,0,1000,NA,NA
210391102,0,1976,38-46,1000,NA,18000,2000,1560
441411101,1,1976,38-46,3000,NA,3800,4000,4500
430267103,1,1974,40-48,2000,NA,1900,1780,1750
211702103,1,1969,45-53,NA,NA,4000,4000,6000
210460102,1,1981,33-41,NA,NA,3300,3800,4000
621792102,1,1970,44-52,2000,NA,3000,NA,NA
441300103,1,1984,30-38,2200,NA,2500,2300,2000
211543103,0,1963,51-59,1400,1300,1700,1000,2800
420435102,1,1976,38-46,3000,NA,4500,6000,6000
140179103,0,1993,21-29,600,2500,3000,4000,3500
430223531,1,1995,19-27,1000,NA,2700,3600,3800
211442102,0,1964,50-58,1800,1400,1300,1500,NA
510859101,1,1970,44-52,2500,NA,3500,4200,6000
140661532,0,1980,34-42,1700,4000,NA,NA,NA
411662105,1,1982,32-40,5000,NA,2000,4000,NA
530095101,1,1973,41-49,NA,NA,2500,5000,NA
410914104,0,1978,36-44,1500,NA,2900,3400,NA
312538104,0,1970,44-52,1620,NA,2450,3200,NA
320195105,0,1987,27-35,1500,1800,1900,2600,4500
430112101,0,1965,49-57,1600,1800,NA,NA,NA
211587101,1,1972,42-50,4000,NA,5000,7000,8000
410914106,1,1983,31-39,NA,NA,NA,2000,8000
140364103,1,1994,20-28,1500,NA,3500,4000,5500
140307102,0,1967,47-55,NA,NA,NA,700,800
620155103,0,1995,19-27,NA,NA,800,3900,5000
450138104,0,1983,31-39,NA,NA,2000,0,3750
610147101,1,1965,49-57,NA,2300,2400,2400,2700
441258103,1,1995,19-27,NA,NA,2400,3000,5000
140147103,1,1998,16-24,NA,NA,NA,2000,3500
410564102,1,1981,33-41,3000,NA,NA,5000,3500
140147102,1,1968,46-54,2500,NA,3000,4500,5500
411582105,0,1998,16-24,NA,NA,4000,6000,2400
410579101,0,1966,48-56,NA,NA,2200,2500,1800
510275101,0,1977,37-45,720,NA,1060,1300,2400
312092103,1,1973,41-49,2800,NA,340,5000,6000
441334101,1,1951,63-71,NA,NA,7000,7000,NA
130918105,1,1958,56-64,2700,NA,4212,1000,NA
211891101,1,1966,48-56,NA,NA,4500,5000,4500
510963105,0,1993,21-29,2400,NA,3200,0,NA
210664101,0,1971,43-51,2000,NA,2000,2600,NA
130697101,1,1982,32-40,6000,NA,7000,2000,10800
360236101,1,1964,50-58,NA,NA,2000,NA,2000
430257101,0,1981,33-41,NA,NA,2000,2000,2300
230249101,0,1990,24-32,2291,NA,2500,4000,4000
360250104,0,1965,49-57,2800,NA,NA,NA,1000
210664103,0,1996,18-26,NA,NA,NA,2000,2500
211023101,1,1963,51-59,NA,NA,1200,1300,1910
320372102,1,1946,68-76,2500,416,NA,NA,NA
620526103,1,1993,21-29,NA,NA,0,3400,5300
620320102,0,1971,43-51,NA,NA,1800,1800,1800
370015101,0,1964,50-58,NA,NA,2000,1800,2000
621343105,0,1997,17-25,NA,NA,NA,3200,4000
130880107,1,1990,24-32,NA,NA,4000,4500,5000
140853531,1,1982,32-40,NA,NA,2000,2800,4000
140320401,1,1994,20-28,NA,NA,3000,NA,5000
370282106,0,1986,28-36,2000,3500,3000,3700,5000
370299102,0,1988,26-34,1800,NA,3000,1000,3000
210429103,1,1988,26-34,3000,NA,5500,8000,6000
140234101,0,1966,48-56,NA,1400,NA,1200,NA
510096101,0,1964,50-58,1800,NA,2300,NA,4000
310898102,1,1963,51-59,4000,NA,5600,4500,6000
370526102,1,1970,44-52,3000,3000,NA,NA,4000
210667101,1,1972,42-50,2600,NA,2500,3000,6000
220177101,1,1982,32-40,2500,NA,3400,3500,3680
620050104,0,1976,38-46,NA,NA,NA,3000,3000
312007103,1,1987,27-35,3000,NA,NA,5000,6500
312072102,1,1960,54-62,NA,NA,NA,3200,3500
370017104,0,1985,29-37,NA,NA,2000,2700,3000
311256101,1,1964,50-58,2900,1500,3500,5000,12000
440824103,0,1992,22-30,2000,3000,3500,2500,3000
410576101,0,1970,44-52,1600,2100,2000,2600,NA
311960103,0,1990,24-32,2200,3200,4000,4000,4500
220320101,1,1964,50-58,1000,NA,NA,NA,2000
312156103,1,1952,62-70,2000,NA,2500,NA,NA
410585102,1,1989,25-33,NA,NA,6500,5000,6000
410892104,0,1978,36-44,NA,3500,3000,NA,NA
140714102,0,1979,35-43,3500,NA,4000,4600,5700
360263101,1,1962,52-60,NA,NA,2300,2200,2300
210625102,1,1967,47-55,3000,NA,NA,5000,6000
620548106,1,1995,19-27,NA,2800,3000,4600,6000
310169103,0,1990,24-32,NA,5000,NA,14400,13533
500376102,1,1968,46-54,958,NA,1040,1800,1300
411700101,1,1959,55-63,1300,NA,1300,NA,NA
620716101,0,1982,32-40,NA,NA,NA,140,120
370208103,1,1987,27-35,NA,3000,5500,6000,8000
441911106,1,1958,56-64,NA,NA,3500,4000,NA
140874104,0,1985,29-37,1000,1000,1200,1500,2500
140567103,1,1995,19-27,NA,1500,2500,NA,NA
430242103,1,1985,29-37,3500,NA,4300,5000,5000
370027102,1,1977,37-45,NA,NA,2700,5000,6000
620008102,1,1958,56-64,3000,NA,3600,NA,NA
410656107,0,1980,34-42,NA,NA,1700,1800,NA
110060102,0,1950,64-72,300,NA,500,NA,NA
410411103,0,1988,26-34,NA,3000,3000,4500,4500
340225101,1,1970,44-52,NA,NA,NA,5000,6000
110060103,0,1980,34-42,5000,NA,7000,10000,6000
210688101,0,1978,36-44,NA,NA,1109,1478,1562
311964102,0,1974,40-48,1600,2190,2150,2500,2600
410660102,1,1964,50-58,2200,NA,2500,2700,3400
410379101,1,1966,48-56,NA,NA,3600,3000,3000
130059103,1,1998,16-24,NA,NA,3500,NA,3800
621763104,1,1994,20-28,NA,NA,500,2600,2500
130924101,1,1944,70-78,NA,1200,1400,1500,2500
210128103,1,1995,19-27,NA,NA,4000,5000,5000
130480101,0,1973,41-49,1000,NA,1200,1000,NA
441668114,1,1959,55-63,12000,1400,2300,1200,1200
220340101,1,1963,51-59,1300,NA,2400,3000,NA
420296101,1,1964,50-58,NA,NA,3500,5000,NA
620516101,1,1973,41-49,3200,NA,4800,4800,6500
130495103,1,1992,22-30,500,NA,3000,4000,5000
610256102,1,1974,40-48,2200,NA,2800,6000,6000
130464103,0,1993,21-29,NA,4200,4000,5800,6500
370797103,0,1992,22-30,NA,2500,4000,4000,4500
340214102,0,1969,45-53,NA,NA,2200,NA,1500
140766102,1,1989,25-33,NA,NA,4000,5000,NA
410325103,1,1985,29-37,1300,2400,NA,NA,3500
288358431,0,1987,27-35,1500,NA,2200,2500,2500
130555103,0,1983,31-39,2400,NA,3500,3600,5000
310306101,1,1987,27-35,4800,NA,10000,11000,10000
410210104,0,1988,26-34,NA,2000,3000,4000,4000
130416101,0,1967,47-55,NA,NA,1500,3000,NA
440887103,1,1995,19-27,1500,1510,3300,2600,3000
130433103,1,1981,33-41,NA,7000,5000,4000,NA
411217501,1,1991,23-31,NA,NA,NA,5000,6000
441451102,0,1976,38-46,2500,NA,3000,3200,3700
370527103,1,1996,18-26,3000,NA,NA,3500,3166
130167104,1,1985,29-37,2500,NA,2300,2200,5000
995587431,0,1971,43-51,1000,NA,2000,2500,2000
411538102,1,1953,61-69,800,1500,1600,1600,1600
500229103,1,1997,17-25,NA,NA,NA,4000,9500
130396101,1,1967,47-55,2300,NA,2800,2900,3900
211047102,1,1963,51-59,NA,NA,1500,2000,NA
180391501,0,1989,25-33,NA,2400,2500,3000,5400
440178101,1,1971,43-51,2700,NA,4000,4500,4000
440560104,0,1982,32-40,2100,NA,NA,NA,1000
120101102,0,1976,38-46,NA,2000,2000,NA,NA
120129102,1,1968,46-54,2800,NA,4000,5000,6000
130516103,1,1988,26-34,2400,NA,2700,2400,2600
330295103,0,1993,21-29,2300,0,3500,4180,5100
140381103,1,1987,27-35,7000,NA,10000,NA,4000
620173103,0,1991,23-31,NA,1360,NA,1616,1600
230632102,1,1967,47-55,1800,1500,1500,1400,5500
230363101,0,1980,34-42,3000,3800,4200,4500,5500
430614103,0,1990,24-32,NA,0,4500,3500,7500
620640104,0,1989,25-33,NA,3000,4000,4000,NA
410098101,0,1976,38-46,1800,NA,2500,1600,NA
140399102,1,1962,52-60,4000,NA,4700,5200,5500
620018103,1,1995,19-27,NA,NA,2000,NA,3100
134274501,0,1971,43-51,2500,NA,3000,3000,4000
230269101,0,1976,38-46,900,NA,0,2400,2350
130175105,0,1989,25-33,NA,1900,NA,0,3000
450181101,1,1972,42-50,3300,NA,3255,3200,3600
140137501,0,1986,28-36,1400,1675,2500,1800,3000
320376101,1,1964,50-58,NA,NA,NA,5000,6000
411622102,1,1965,49-57,2400,NA,3000,3400,3183
620389102,1,1950,64-72,NA,0,0,0,NA
441206101,1,1979,35-43,2800,NA,4000,4200,7100
130677101,0,1949,65-73,NA,NA,600,NA,350
410238104,0,1990,24-32,2800,NA,500,NA,NA
621085103,1,1995,19-27,NA,NA,4400,4600,6500
210654102,1,1964,50-58,3000,2200,1800,2400,4500
621424101,1,1969,45-53,1450,NA,1700,2000,1800
411846103,0,1989,25-33,920,NA,1900,2300,2700
130766101,1,1965,49-57,NA,NA,3000,3500,4000
311947103,0,1990,24-32,4000,6500,10000,NA,10000
370274102,1,1961,53-61,NA,1200,1000,1600,NA
330061101,1,1965,49-57,3000,NA,4000,4000,4500
130889105,0,1987,27-35,1200,2000,NA,2500,2500
621277104,1,1985,29-37,NA,NA,3200,8000,12000
130897103,1,1994,20-28,2500,2500,6000,5000,3000
130211104,0,1972,42-50,NA,2500,2000,2500,NA
510302102,1,1967,47-55,2100,NA,NA,NA,3000
370681102,0,1973,41-49,2000,NA,1200,1500,NA
620079104,0,1987,27-35,1600,NA,NA,2300,2200
130883103,0,1995,19-27,NA,800,2500,1800,3500
130755102,1,1967,47-55,NA,2500,3000,NA,NA
621085101,0,1970,44-52,NA,NA,NA,2200,2200
360017103,1,1980,34-42,NA,3500,3000,3000,4000
210342432,0,1970,44-52,NA,NA,3100,3300,3300
277960501,1,1988,26-34,2400,NA,NA,4200,4000
130900105,1,1983,31-39,3000,4500,4500,6000,6000
210196103,0,1996,18-26,NA,NA,1000,3000,4000
130880431,0,1990,24-32,1200,1500,1900,2300,NA
370090103,0,1987,27-35,2000,NA,3000,4000,4000
130905101,0,1970,44-52,1000,NA,1500,NA,NA
130904103,1,1973,41-49,NA,4500,4000,9000,7000
430077102,0,1976,38-46,NA,NA,7000,7600,7500
180336431,1,1984,30-38,3500,3500,3500,4800,4500
130704102,1,1990,24-32,2000,NA,NA,2000,3200
130911103,1,1982,32-40,4000,NA,5000,6000,8000
130933103,1,1989,25-33,3000,3000,NA,NA,NA
370464102,1,1964,50-58,NA,NA,2500,4000,3000
130939103,0,1992,22-30,NA,NA,1000,3000,2200
130906101,0,1986,28-36,NA,NA,2100,0,2500
130697431,1,1965,49-57,NA,NA,NA,4000,2000
140493103,1,1972,42-50,3000,NA,2100,3200,1800
410746101,0,1974,40-48,NA,1500,1300,1400,1500
370374101,0,1948,66-74,NA,200,200,200,180
130254102,1,1958,56-64,3400,NA,5000,NA,NA
130887104,0,1988,26-34,NA,900,1800,2400,2200
430229101,1,1961,53-61,2000,NA,2300,3800,2400
130815105,0,1981,33-41,300,NA,1800,2200,1000
130719101,1,1975,39-47,NA,NA,NA,8000,9000
510145102,1,1974,40-48,NA,NA,3600,3500,4000
440747103,0,1993,21-29,NA,2300,2400,2700,3000
411600102,0,1963,51-59,NA,NA,1500,2300,NA
610305103,1,1996,18-26,NA,NA,4000,2500,3000
130846101,1,1980,34-42,NA,NA,NA,4000,4500
130833104,0,1991,23-31,3000,NA,4000,5000,6000
285526501,0,1980,34-42,NA,NA,NA,1300,1300
410221103,1,1998,16-24,NA,2800,3000,3500,6600
320363101,1,1974,40-48,3000,5000,5000,5000,8000
230015103,0,1991,23-31,NA,NA,NA,2000,2000
130925105,1,1998,16-24,NA,NA,2500,5000,5000
620394101,1,1968,46-54,3500,NA,5300,5200,6000
795450431,1,1974,40-48,NA,4000,4000,4300,4000
610078104,0,1995,19-27,NA,2400,3000,3600,6333
430590102,1,1968,46-54,1800,5000,3500,4000,3000
140049101,0,1982,32-40,NA,NA,1500,2000,3000
621575431,0,1985,29-37,NA,NA,4600,5500,NA
370016102,0,1969,45-53,1000,NA,1300,1500,1500
530165104,1,1986,28-36,2000,NA,3000,3200,NA
410841431,0,1984,30-38,NA,NA,2000,2000,NA
311712101,1,1970,44-52,53204,NA,4986,6900,6200
610245103,0,1990,24-32,NA,1800,2700,3200,3800
220258101,1,1979,35-43,2600,NA,3900,6000,5300
320202105,1,1993,21-29,1780,NA,5500,5600,7000
360263103,0,1993,21-29,NA,NA,4200,4000,5600
130579432,0,1988,26-34,NA,1500,800,1500,1700
701103431,1,1988,26-34,2400,NA,4000,5000,6000
130322102,1,1979,35-43,1800,NA,NA,4000,5500
312498102,0,1985,29-37,1500,NA,2200,2580,3800
130295101,0,1986,28-36,2500,1600,NA,NA,2500
370523101,0,1975,39-47,2500,NA,NA,NA,2500
510622106,0,1995,19-27,NA,NA,6500,7000,NA
411375101,1,1957,57-65,2288,NA,3310,NA,NA
511056101,1,1960,54-62,4500,NA,8000,10000,6000
130298103,1,1989,25-33,1500,NA,3000,NA,NA
130299431,0,1988,26-34,1500,NA,2000,2500,3200
140141102,1,1960,54-62,900,NA,1100,1200,NA
130301103,1,1985,29-37,NA,2300,3000,3000,3500
140867102,1,1979,35-43,2000,2300,3200,4000,5000
210750101,1,1954,60-68,1200,NA,1500,1200,1500
620139103,1,1994,20-28,NA,3000,4000,4700,5000
610254102,0,1963,51-59,NA,1000,1000,1000,1000
410832104,1,1990,24-32,NA,NA,4000,NA,3800
440764103,1,1995,19-27,2000,3500,3000,3000,NA
120009102,0,1991,23-31,2000,6000,5000,6500,10000
211335101,0,1967,47-55,1500,NA,NA,1400,3000
211337101,1,1978,36-44,NA,3500,3200,4000,4500
130553431,0,1990,24-32,NA,2000,NA,1500,NA
120012101,1,1980,34-42,3300,2400,2700,2700,NA
620622101,0,1972,42-50,NA,NA,NA,2400,2300
130937102,1,1976,38-46,2000,NA,NA,NA,6000
410172102,0,1966,48-56,1300,NA,2300,3000,NA
320107103,0,1970,44-52,2000,NA,2500,NA,3000
621424102,0,1974,40-48,1500,NA,2000,2000,4130
211300101,1,1969,45-53,4000,NA,3300,4000,5000
620994101,1,1960,54-62,NA,NA,1400,2400,2000
430442103,1,1977,37-45,NA,3500,NA,NA,4000
340003101,1,1949,65-73,NA,NA,3300,2500,NA
411117101,1,1965,49-57,4000,NA,3000,3000,2000
370783103,0,1965,49-57,1500,NA,NA,NA,2900
211341103,1,1992,22-30,2700,3300,3900,NA,NA
230508104,1,1993,21-29,800,NA,NA,4000,NA
211308102,1,1988,26-34,5000,NA,8000,5000,5600
441394104,0,1993,21-29,NA,NA,NA,5000,1200
410480103,1,1997,17-25,NA,NA,2000,10000,5000
360210101,1,1973,41-49,2000,NA,3000,3500,NA
510055102,0,1973,41-49,NA,NA,NA,2200,3100
