pid,num_surveys,survey_years,first_year,last_year,age_range
140536102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 70
140540102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 58
140541104,6,"2010,2012,2014,2016,2020,2022",2010,2022,16 - 28
140542101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 55
140542102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 59
140542103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 34
140544101,6,"2010,2014,2016,2018,2020,2022",2010,2022,5 - 80
140551101,6,"2010,2012,2014,2016,2020,2022",2010,2022,45 - 57
140555102,6,"2010,2012,2014,2016,2020,2022",2010,2022,52 - 64
140556101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 62
140563101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 76
140564101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 52
140564102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 32
140573104,6,"2010,2012,2014,2018,2020,2022",2010,2022,1 - 33
140573105,6,"2010,2012,2014,2018,2020,2022",2010,2022,1 - 32
140574101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 57
140574103,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 32
140576102,6,"2010,2012,2014,2018,2020,2022",2010,2022,5 - 65
140579103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 32
140579431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 38
140581102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 72
140583101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 58
140583102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 63
140586101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 62
140586102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 67
140593102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 61
140602104,6,"2010,2012,2014,2016,2020,2022",2010,2022,40 - 52
140603103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 37
140607101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 72
140607102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 68
140610102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 58
140615101,6,"2010,2012,2014,2016,2020,2022",2010,2022,56 - 68
140615102,6,"2010,2012,2014,2016,2020,2022",2010,2022,54 - 66
140616102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 50
140617101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 69
140617102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 63
140626102,6,"2010,2012,2014,2016,2020,2022",2010,2022,33 - 45
140628103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 47
140628104,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 45
140632101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 55
140632102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 51
140634104,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 31
140639101,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 57
140640103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 72
140641102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 64
140642103,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 30
140642104,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 29
140643101,6,"2010,2014,2016,2018,2020,2022",2010,2022,5 - 54
140644431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 36
140645102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 56
140646101,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 56
140650101,6,"2010,2012,2014,2016,2020,2022",2010,2022,23 - 35
140652101,6,"2010,2012,2014,2016,2020,2022",2010,2022,43 - 55
140652102,6,"2010,2012,2014,2016,2020,2022",2010,2022,41 - 53
140652103,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 30
140652104,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 27
140656104,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 32
140658102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 26
140659101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 71
140659102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 69
140659103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 54
140659104,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 54
140659105,6,"2010,2012,2014,2016,2018,2020",2010,2020,1 - 28
140660102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 63
140661101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 67
140661102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 65
140662102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 54
140663101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 70
140663102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 68
140668105,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 37
140669101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 45
140670104,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 37
140673102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 52
140676103,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 33
140677101,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 60
140677103,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 82
140678101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 70
140680102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 71
140691101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 65
140693101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 74
140693102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 72
140693431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 51
140694101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 55
140702102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 48
140706101,6,"2010,2012,2014,2016,2020,2022",2010,2022,37 - 49
140713103,6,"2010,2012,2014,2016,2018,2022",2010,2022,1 - 33
140715104,6,"2010,2012,2014,2016,2018,2022",2010,2022,1 - 32
140717103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 29
140722101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 49
140724103,6,"2010,2012,2014,2016,2018,2022",2010,2022,1 - 30
140725101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 58
140726101,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 58
140726102,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 54
140727101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 61
140727103,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 58
140727104,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 83
140729101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 51
140730101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 73
140732101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 56
140732102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 57
140733101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 74
140733102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 71
140739101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 73
140739102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 71
140744101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 54
140744103,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 57
140746102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 82
140748103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 69
140748104,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 44
140749103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 36
140750101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 50
140750104,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 52
140752101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 46
140755102,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 67
140760104,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 33
140762101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 54
140762102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 57
140766102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 34
140770101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 52
140774104,6,"2010,2012,2014,2016,2018,2020",2010,2020,1 - 27
140777103,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 41
140778104,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 41
140780101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 67
140780102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 66
140784102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 48
140785102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 64
140785104,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 31
140788102,6,"2010,2012,2014,2016,2020,2022",2010,2022,56 - 68
140791105,6,"2010,2011,2012,2014,2016,2022",2010,2022,1 - 29
140796101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 62
140796102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 59
140796104,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 44
140830102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 48
140833101,6,"2010,2012,2014,2016,2020,2022",2010,2022,49 - 61
140833103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 33
140834101,6,"2010,2012,2014,2016,2020,2022",2010,2022,53 - 65
140838105,6,"2011,2014,2016,2018,2020,2022",2011,2022,-8 - 27
140840101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 50
140840103,6,"2011,2012,2014,2016,2018,2020",2011,2020,-8 - 27
140840104,6,"2011,2012,2014,2016,2018,2020",2011,2020,-8 - 25
140841102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 54
140851101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 54
140852103,6,"2010,2011,2014,2016,2018,2022",2010,2022,1 - 28
140853101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 70
140853102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 69
140853103,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 35
140857102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 60
140857104,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 32
140859431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 44
140859432,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 41
140866101,6,"2010,2012,2014,2016,2020,2022",2010,2022,49 - 61
140866102,6,"2010,2012,2014,2016,2020,2022",2010,2022,49 - 61
140866103,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 37
140867102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 45
140870103,6,"2011,2012,2014,2016,2020,2022",2011,2022,-8 - 29
140874103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 41
140874104,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 36
140877101,6,"2010,2012,2014,2016,2018,2022",2010,2022,5 - 74
140877104,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 26
140886102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 62
145339431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 37
151708431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 36
178956431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 33
180336431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 38
184386431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 35
184386433,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 68
191449431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 32
210012102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 71
210019101,6,"2010,2012,2014,2018,2020,2022",2010,2022,5 - 60
210039101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 65
210042101,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 60
210045101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 60
210046103,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 31
210047102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 64
210056101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 47
210059103,6,"2010,2011,2012,2014,2018,2022",2010,2022,1 - 29
210069101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 52
210074101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 49
210075101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 53
210075102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 55
210076101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 84
210077102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 69
210078102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 55
210078103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 31
210079102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 62
210079103,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 38
210080101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 54
210082101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 42
210082102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 43
210083103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 38
210085102,6,"2010,2012,2014,2016,2018,2022",2010,2022,5 - 72
210086102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 77
210089101,6,"2010,2012,2014,2016,2020,2022",2010,2022,29 - 41
210089102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 35
210089105,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 72
210092102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 57
210097102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 83
210097104,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 58
210099102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 57
210104101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 73
210105101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 69
210112101,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 58
210114101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 49
210114102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 53
210118101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 78
210118102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 69
210120102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 59
210122101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 47
210123102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 52
210123103,6,"2010,2012,2014,2016,2020,2022",2010,2022,17 - 29
210132101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 61
210138101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 69
210141102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 59
210144102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 47
210146101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 70
210148103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 38
210149101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 71
210149102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 67
210149103,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 45
210149104,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 49
210152101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 65
210152104,6,"2010,2012,2014,2016,2018,2020",2010,2020,1 - 40
210153102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 46
210156103,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 36
210156104,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 28
210164104,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 30
210166101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 68
210168101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 51
210174103,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 62
210175101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 69
210175102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 68
210177101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 67
210177102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 65
210178102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 60
210179103,6,"2010,2012,2014,2016,2020,2022",2010,2022,25 - 37
210181101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 78
210181102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 76
210182103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 33
210189102,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 69
210191101,6,"2010,2012,2014,2016,2020,2022",2010,2022,38 - 50
210191103,6,"2011,2012,2014,2016,2020,2022",2011,2022,-8 - 27
210193101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 89
210196103,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 26
210200102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 71
210203431,6,"2012,2014,2016,2018,2020,2022",2012,2022,4 - 44
210221101,6,"2010,2014,2016,2018,2020,2022",2010,2022,1 - 36
210222101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 81
210235101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 49
210235102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 55
210245104,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 35
210254103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 37
210254104,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 37
210269101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 81
210270101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 41
210270102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 61
210270103,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 58
210271101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 86
210279101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 56
210285101,6,"2010,2012,2014,2016,2020,2022",2010,2022,62 - 74
210285103,6,"2010,2012,2014,2016,2020,2022",2010,2022,30 - 42
210313101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 75
210313102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 84
210314101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 66
210319101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 63
210319102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 62
210325431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 70
210331101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 75
210331102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 76
210335101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 83
210339101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 72
210342431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 50
210342432,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 52
210353101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 72
210353102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 72
210359103,6,"2011,2012,2014,2016,2018,2020",2011,2020,-8 - 25
210365101,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 49
210381101,6,"2010,2012,2016,2018,2020,2022",2010,2022,5 - 70
210383431,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 44
210386101,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 40
210386102,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 37
210393104,6,"2010,2014,2016,2018,2020,2022",2010,2022,5 - 90
210395102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 44
210399101,6,"2010,2012,2014,2016,2018,2020",2010,2020,1 - 57
210414102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 60
210414103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 58
210415102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 70
210417103,6,"2011,2012,2014,2018,2020,2022",2011,2022,-8 - 27
210420101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 58
210420103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 36
210422103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 43
210424101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 81
210428102,6,"2010,2012,2014,2016,2018,2020",2010,2020,4 - 48
210435101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 46
210436101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 60
210445102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 53
210453101,6,"2010,2012,2014,2016,2018,2022",2010,2022,4 - 58
210453103,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 87
210454101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 66
210457101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 76
210465101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 52
210470101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 85
210470102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 82
210470103,6,"2010,2011,2012,2014,2016,2018",2010,2018,1 - 22
210473101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 51
210473104,6,"2012,2014,2016,2018,2020,2022",2012,2022,5 - 82
210487102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 51
210489101,6,"2010,2012,2016,2018,2020,2022",2010,2022,5 - 55
210503101,6,"2010,2012,2014,2016,2020,2022",2010,2022,45 - 57
210503103,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 84
210507101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 50
210535102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 64
210540101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 84
210549101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 50
210549102,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 50
210550102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 58
210550103,6,"2010,2014,2016,2018,2020,2022",2010,2022,1 - 34
210553105,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 33
210574101,6,"2010,2012,2014,2016,2018,2022",2010,2022,5 - 68
210574103,6,"2010,2012,2014,2016,2018,2022",2010,2022,1 - 42
210585101,6,"2010,2012,2014,2016,2018,2020",2010,2020,4 - 82
210588101,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 43
210588102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 45
210594101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 51
210599101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 50
210599102,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 52
210600101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 70
210600102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 70
210602101,6,"2010,2012,2014,2016,2018,2022",2010,2022,2 - 54
210602102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 56
210603101,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 60
210604101,6,"2010,2012,2014,2016,2018,2020",2010,2020,5 - 77
210609102,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 72
210609103,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 41
210610102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 58
210613101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 61
210613103,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 62
210619101,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 67
210619102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 64
210620102,6,"2010,2011,2012,2014,2016,2020",2010,2020,1 - 26
210622102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 44
210623102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 62
210624102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 50
210625103,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 34
210625104,6,"2012,2014,2016,2018,2020,2022",2012,2022,5 - 79
210627101,6,"2010,2012,2016,2018,2020,2022",2010,2022,2 - 65
210627102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 65
210629102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 72
210630102,6,"2010,2012,2014,2016,2018,2022",2010,2022,1 - 35
210633102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 52
210633104,6,"2010,2014,2016,2018,2020,2022",2010,2022,1 - 30
210634102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 71
210637101,6,"2010,2012,2014,2016,2018,2022",2010,2022,5 - 79
210638102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 65
210642102,6,"2012,2014,2016,2018,2020,2022",2012,2022,2 - 62
210644102,6,"2010,2012,2014,2016,2018,2020",2010,2020,2 - 64
210647105,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 73
210648101,6,"2010,2012,2014,2018,2020,2022",2010,2022,2 - 59
210661103,6,"2010,2014,2016,2018,2020,2022",2010,2022,4 - 40
210664102,6,"2010,2014,2016,2018,2020,2022",2010,2022,2 - 51
210664103,6,"2012,2014,2016,2018,2020,2022",2012,2022,1 - 26
