pid,survey_count,age_35_years,all_survey_years,min_age,max_age
370485101,4,2010,2010,36,36
370485102,4,"2012,2014","2012,2014",33,35
370491101,4,2010,2010,36,36
370577101,4,"2010,2012","2010,2012",35,37
370577102,4,2010,2010,36,36
370594431,4,2016,2016,33,33
370679103,4,2022,2022,34,34
370700103,4,2022,2022,34,34
370707104,4,"2014,2016","2014,2016",35,37
370788581,4,2020,2020,36,36
410073501,4,"2016,2020","2016,2020",33,37
410089102,4,2010,2010,37,37
410095101,4,2010,2010,37,37
410130106,4,"2012,2014,2016","2012,2014,2016",33,37
410138581,4,2022,2022,33,33
410142103,4,2016,2016,35,35
410146103,4,"2012,2014,2016","2012,2014,2016",33,37
410146104,4,"2012,2014,2016","2012,2014,2016",33,37
410204103,4,"2014,2016","2014,2016",33,35
410204105,4,2016,2016,34,34
410216103,4,2016,2016,34,34
410226103,4,2016,2016,33,33
410226104,4,2016,2016,35,35
410266102,4,2012,2012,37,37
410295101,4,"2010,2012,2014","2010,2012,2014",33,37
410366552,4,"2020,2022","2020,2022",33,35
410368104,4,2020,2020,34,34
410402551,4,2020,2020,36,36
410418101,4,2010,2010,37,37
410419102,4,"2014,2016","2014,2016",34,37
410427102,4,"2012,2014","2012,2014",34,36
410465101,4,"2012,2014","2012,2014",34,36
410506105,4,2020,2020,33,33
410527106,4,"2014,2016","2014,2016",34,36
410559103,4,"2012,2014","2012,2014",33,35
410590101,4,"2010,2012","2010,2012",35,37
410592102,4,"2010,2012","2010,2012",34,36
410630101,4,"2010,2012,2014","2010,2012,2014",33,37
410647551,4,"2020,2022","2020,2022",33,35
410694104,4,2016,2016,33,33
410781101,4,2010,2010,36,36
410784103,4,2022,2022,34,34
410793551,4,"2020,2022","2020,2022",34,36
410812103,4,2016,2016,34,34
410812107,4,2016,2016,33,33
410830105,4,2016,2016,33,33
410879551,4,2022,2022,33,33
410889551,4,"2020,2022","2020,2022",34,36
410929104,4,"2012,2014","2012,2014",33,35
410950531,4,2014,2014,36,36
410956104,4,2010,2010,36,36
410965103,4,"2010,2012","2010,2012",36,37
410980102,4,"2010,2012,2014","2010,2012,2014",33,36
410986101,4,"2010,2012,2014","2010,2012,2014",33,37
411001103,4,"2010,2012,2014","2010,2012,2014",34,37
411001104,4,"2012,2014,2016","2012,2014,2016",33,37
411034101,4,"2010,2012","2010,2012",35,37
411034102,4,"2010,2012","2010,2012",35,37
411056101,4,2010,2010,37,37
411056102,4,2012,2012,37,37
411075102,4,2014,2014,37,37
411087104,4,2016,2016,35,35
411110103,4,2016,2016,34,34
411197531,4,2020,2020,34,34
411395104,4,"2014,2016","2014,2016",34,36
411404103,4,"2020,2022","2020,2022",35,37
411404104,4,2020,2020,35,35
411509104,4,2022,2022,33,33
411521102,4,"2014,2016","2014,2016",33,35
411537101,4,"2012,2014","2012,2014",34,36
411537102,4,"2010,2012","2010,2012",36,37
411569103,4,"2012,2014,2016","2012,2014,2016",33,37
411585103,4,"2010,2012,2014","2010,2012,2014",33,37
411605102,4,"2012,2014","2012,2014",35,37
411605103,4,2012,2012,37,37
411628102,4,"2010,2012,2014","2010,2012,2014",33,37
411662109,4,"2014,2016","2014,2016",33,35
411679101,4,"2014,2016","2014,2016",33,35
411748102,4,"2014,2016","2014,2016",33,35
411750102,4,"2012,2014","2012,2014",34,36
411793103,4,2010,2010,36,36
411817103,4,"2014,2016","2014,2016",34,36
411817104,4,2016,2016,34,34
420083101,4,2016,2016,34,34
420085102,4,"2010,2012","2010,2012",34,36
420274102,4,"2014,2016","2014,2016",35,37
420274103,4,2016,2016,33,33
420295102,4,"2014,2016","2014,2016",33,35
420313431,4,2012,2012,36,36
420334431,4,2016,2016,34,34
420337102,4,2010,2010,36,36
420430103,4,2020,2020,35,35
430074101,4,"2012,2014","2012,2014",34,36
430074102,4,"2012,2014","2012,2014",34,36
430136101,4,"2014,2016","2014,2016",33,35
430252551,4,"2020,2022","2020,2022",33,35
430272581,4,"2016,2020","2016,2020",33,37
430277103,4,"2012,2014,2016","2012,2014,2016",33,37
430282104,4,2010,2010,36,36
430336103,4,"2012,2014,2016","2012,2014,2016",33,37
430341103,4,"2014,2016","2014,2016",35,37
430374104,4,2022,2022,33,33
430394105,4,"2012,2014","2012,2014",35,37
430423102,4,2010,2010,37,37
430483102,4,2010,2010,36,36
430494502,4,2020,2020,35,35
430495103,4,2012,2012,36,36
430721103,4,2016,2016,34,34
430721532,4,2014,2014,37,37
440077551,4,"2020,2022","2020,2022",34,36
440087104,4,2020,2020,35,35
440098103,4,2016,2016,34,34
440230107,4,"2020,2022","2020,2022",33,35
440288101,4,2010,2010,37,37
440309105,4,"2020,2022","2020,2022",34,36
440316103,4,"2012,2014,2016","2012,2014,2016",33,37
440351103,4,"2012,2014,2016","2012,2014,2016",33,37
440418104,4,"2016,2020","2016,2020",33,36
440453102,4,2010,2010,37,37
440524101,4,"2010,2012","2010,2012",35,37
440579109,4,"2012,2014","2012,2014",34,36
440579110,4,2012,2012,37,37
440637104,4,"2014,2016","2014,2016",33,36
440751103,4,"2012,2014,2016","2012,2014,2016",33,37
440768103,4,2020,2020,33,33
440813102,4,"2010,2012","2010,2012",35,37
441065101,4,2016,2016,33,33
441218104,4,2016,2016,33,33
441277101,4,"2010,2012","2010,2012",35,37
441359104,4,2016,2016,34,34
441378102,4,2016,2016,34,34
441382103,4,2016,2016,35,35
441384103,4,2016,2016,34,34
441406431,4,2020,2020,34,34
441445105,4,2016,2016,34,34
441513101,4,2010,2010,36,36
441528104,4,"2016,2020","2016,2020",33,37
441528501,4,2022,2022,34,34
441590101,4,"2010,2012","2010,2012",35,37
441590102,4,"2010,2012","2010,2012",35,37
441634431,4,2020,2020,36,36
441639103,4,2020,2020,36,36
441662101,4,"2012,2014","2012,2014",34,36
441691110,4,"2012,2014","2012,2014",34,36
441700101,4,2016,2016,35,35
441700103,4,2010,2010,36,36
441700104,4,"2010,2012","2010,2012",35,37
441700105,4,"2010,2012","2010,2012",34,36
441700106,4,"2012,2014","2012,2014",34,36
441700107,4,"2012,2014,2016","2012,2014,2016",33,37
441700108,4,"2014,2016","2014,2016",34,37
441706103,4,2012,2012,37,37
441750104,4,2022,2022,33,33
441780104,4,2016,2016,33,33
441847102,4,"2012,2014,2016","2012,2014,2016",33,37
441849102,4,"2012,2014","2012,2014",34,36
441919104,4,"2020,2022","2020,2022",33,35
441957104,4,2016,2016,33,33
441969501,4,2016,2016,35,35
441979103,4,2016,2016,33,33
450051104,4,2016,2016,37,37
450124104,4,"2020,2022","2020,2022",34,36
450131101,4,"2010,2012,2014","2010,2012,2014",33,37
450134103,4,"2010,2012,2014","2010,2012,2014",33,37
450149101,4,"2010,2012","2010,2012",34,36
450162103,4,2016,2016,33,33
450165101,4,2010,2010,36,36
450167105,4,"2014,2016","2014,2016",34,36
450174551,4,"2020,2022","2020,2022",34,36
450178104,4,"2010,2012","2010,2012",34,36
450184103,4,2016,2016,34,34
450185103,4,2010,2010,37,37
450204102,4,"2012,2014","2012,2014",34,36
450205103,4,"2010,2012,2014","2010,2012,2014",33,37
450206104,4,2016,2016,35,35
450206105,4,2016,2016,33,33
450209103,4,2016,2016,34,34
450214101,4,"2014,2016","2014,2016",34,36
450224104,4,"2012,2014","2012,2014",35,37
450253103,4,"2016,2020","2016,2020",33,37
450253501,4,2020,2020,35,35
450267102,4,"2010,2012","2010,2012",34,36
450269101,4,"2014,2016","2014,2016",34,36
450279103,4,"2014,2016","2014,2016",34,36
450285102,4,2010,2010,36,36
450307101,4,"2014,2016","2014,2016",34,37
500143107,4,2016,2016,34,34
500173103,4,2020,2020,33,33
500261531,4,2020,2020,35,35
500272102,4,2016,2016,34,34
500289104,4,2010,2010,37,37
510044551,4,"2020,2022","2020,2022",34,36
510060104,4,"2020,2022","2020,2022",33,35
510096501,4,"2014,2016","2014,2016",34,36
510122101,4,"2010,2012","2010,2012",34,36
510183551,4,"2020,2022","2020,2022",34,36
510204104,4,"2014,2016","2014,2016",33,36
510298101,4,2010,2010,36,36
510355106,4,"2014,2016","2014,2016",34,36
510371102,4,2010,2010,37,37
510377101,4,"2012,2014,2016","2012,2014,2016",33,37
510379103,4,2016,2016,33,33
510389101,4,"2014,2016","2014,2016",34,36
510389102,4,"2010,2012","2010,2012",34,36
510395104,4,2016,2016,34,34
510398106,4,2016,2016,34,34
510422102,4,"2010,2012","2010,2012",34,36
510440103,4,2020,2020,36,36
510440551,4,"2020,2022","2020,2022",34,36
510441102,4,2016,2016,36,36
510453103,4,2016,2016,36,36
510475103,4,2016,2016,36,36
510522102,4,2016,2016,34,34
510522103,4,2014,2014,37,37
510583102,4,"2010,2012","2010,2012",34,36
510589531,4,"2014,2016","2014,2016",35,37
510657103,4,2012,2012,36,36
510657106,4,"2012,2014","2012,2014",35,37
510818102,4,2010,2010,37,37
510838104,4,2010,2010,37,37
510922103,4,"2014,2016","2014,2016",34,36
510928431,4,"2014,2016","2014,2016",33,35
510930101,4,2010,2010,36,36
520153101,4,2010,2010,37,37
520153102,4,"2010,2012","2010,2012",34,36
520168101,4,"2014,2016","2014,2016",33,35
520211104,4,"2020,2022","2020,2022",35,37
520307104,4,2016,2016,34,34
520349101,4,"2012,2014,2016","2012,2014,2016",33,37
520358101,4,"2010,2012","2010,2012",35,37
520363102,4,2010,2010,37,37
520366102,4,"2010,2012,2014","2010,2012,2014",33,37
520369103,4,"2014,2016","2014,2016",33,36
520453103,4,"2014,2016","2014,2016",34,37
520496102,4,2012,2012,36,36
520513102,4,"2012,2014","2012,2014",34,36
520527102,4,"2014,2016","2014,2016",34,36
520558103,4,"2012,2014","2012,2014",35,37
520562103,4,2016,2016,33,33
530026104,4,2016,2016,33,33
530029103,4,"2012,2014","2012,2014",34,36
530122102,4,"2012,2014,2016","2012,2014,2016",33,37
530127102,4,"2020,2022","2020,2022",35,37
530194431,4,"2014,2016","2014,2016",33,35
530309101,4,2016,2016,34,34
530309102,4,2016,2016,33,33
530323104,4,2020,2020,34,34
530327105,4,"2014,2016","2014,2016",33,35
530328101,4,"2010,2012,2014","2010,2012,2014",33,37
530346102,4,"2012,2014","2012,2014",34,36
535419501,4,2020,2020,33,33
610037104,4,2022,2022,34,34
610057551,4,"2020,2022","2020,2022",34,36
610072104,4,2010,2010,36,36
610088101,4,2010,2010,37,37
610168101,4,2010,2010,37,37
610200103,4,"2012,2014,2016","2012,2014,2016",33,37
610218101,4,2010,2010,37,37
610240101,4,2010,2010,37,37
610267102,4,"2010,2012","2010,2012",34,36
610313102,4,"2020,2022","2020,2022",33,35
610316104,4,"2014,2016","2014,2016",34,36
620029432,4,2014,2014,37,37
620048104,4,2016,2016,34,34
620065551,4,"2020,2022","2020,2022",35,37
620103104,4,2016,2016,33,33
620107104,4,"2014,2016","2014,2016",34,37
620112103,4,"2014,2016","2014,2016",33,35
620126101,4,"2010,2012,2014","2010,2012,2014",33,37
620165103,4,2016,2016,34,34
620168101,4,"2012,2014,2016","2012,2014,2016",33,37
620196101,4,"2010,2012,2014","2010,2012,2014",33,37
620198103,4,2010,2010,36,36
620201551,4,"2020,2022","2020,2022",33,35
620214102,4,"2012,2014","2012,2014",35,37
620218105,4,2022,2022,34,34
620299431,4,2016,2016,34,34
620302105,4,"2010,2012","2010,2012",34,36
620329432,4,"2012,2014,2016","2012,2014,2016",33,37
620340102,4,2014,2014,36,36
620340103,4,2014,2014,35,35
620442106,4,2016,2016,35,35
620600103,4,2020,2020,34,34
620607103,4,"2014,2016","2014,2016",34,36
620700102,4,2010,2010,36,36
620715401,4,2012,2012,37,37
620725103,4,2016,2016,33,33
620771104,4,2020,2020,33,33
620780107,4,"2014,2016","2014,2016",33,35
620797101,4,2010,2010,37,37
620822104,4,2010,2010,36,36
620826103,4,2014,2014,36,36
620826104,4,"2016,2020","2016,2020",33,37
620847104,4,"2014,2016","2014,2016",34,36
620847105,4,2016,2016,34,34
620865551,4,"2020,2022","2020,2022",34,36
620890501,4,2022,2022,33,33
620931582,4,"2020,2022","2020,2022",35,37
620940102,4,"2020,2022","2020,2022",34,36
620979102,4,"2014,2016","2014,2016",34,36
621040501,4,2016,2016,34,34
621046103,4,"2014,2016","2014,2016",33,35
621055551,4,2022,2022,34,34
621087101,4,2010,2010,37,37
621095101,4,"2014,2016","2014,2016",33,36
621098102,4,2010,2010,37,37
621109103,4,2010,2010,37,37
621109104,4,2010,2010,37,37
621111103,4,2022,2022,34,34
621117101,4,2016,2016,34,34
621126104,4,"2012,2014,2016","2012,2014,2016",33,37
621132103,4,2014,2014,35,35
621189103,4,2020,2020,33,33
621228104,4,2022,2022,33,33
621319103,4,2016,2016,34,34
621327582,4,2016,2016,37,37
621329103,4,"2016,2020","2016,2020",33,36
621329105,4,2022,2022,34,34
621488104,4,"2014,2016","2014,2016",33,35
621497102,4,"2010,2012","2010,2012",34,36
621569102,4,"2010,2012","2010,2012",34,36
621591103,4,2016,2016,34,34
621628104,4,2016,2016,33,33
621631103,4,2016,2016,33,33
621639104,4,"2014,2016","2014,2016",33,35
621658102,4,"2012,2014","2012,2014",34,36
621723103,4,"2010,2012","2010,2012",35,37
621723104,4,2010,2010,36,36
621741102,4,"2012,2014","2012,2014",34,36
621752101,4,"2012,2014","2012,2014",34,36
621766105,4,2016,2016,34,34
621789102,4,"2014,2016","2014,2016",34,36
621832103,4,2020,2020,33,33
621835101,4,2016,2016,33,33
621838101,4,"2014,2016","2014,2016",34,36
621849106,4,2014,2014,36,36
667172431,4,"2014,2016","2014,2016",33,36
100160601,3,2022,2022,33,33
100724601,3,2022,2022,34,34
108476551,3,2020,2020,34,34
110003102,3,"2010,2012","2010,2012",35,37
110040102,3,2010,2010,37,37
110099101,3,"2012,2014","2012,2014",34,36
110129101,3,"2014,2016","2014,2016",33,35
110129102,3,"2012,2014","2012,2014",34,36
117227551,3,2020,2020,33,33
120022102,3,2014,2014,33,33
120040101,3,"2012,2014","2012,2014",34,36
120040102,3,"2012,2014","2012,2014",33,35
120078103,3,2016,2016,34,34
123758551,3,2020,2020,33,33
127580551,3,"2020,2022","2020,2022",35,37
130046105,3,"2012,2014","2012,2014",34,36
130052103,3,"2012,2014","2012,2014",34,36
130069431,3,"2012,2014,2016","2012,2014,2016",33,37
130126102,3,2014,2014,33,33
130184101,3,2010,2010,37,37
130192101,3,"2010,2012","2010,2012",34,36
130255104,3,"2014,2016","2014,2016",33,35
130324103,3,2016,2016,33,33
130395101,3,"2012,2014","2012,2014",34,36
130395102,3,"2012,2014","2012,2014",34,36
130413103,3,2016,2016,34,34
130445105,3,"2012,2014,2016","2012,2014,2016",33,37
130475104,3,2020,2020,35,35
130490104,3,2016,2016,34,34
130500102,3,"2014,2016","2014,2016",33,35
130576203,3,2022,2022,34,34
130603204,3,2020,2020,37,37
130635108,3,2012,2012,37,37
130775101,3,2010,2010,36,36
130775102,3,2010,2010,37,37
130919204,3,2020,2020,37,37
131269551,3,2020,2020,33,33
134674551,3,2022,2022,33,33
136805551,3,2022,2022,34,34
140150106,3,"2014,2016","2014,2016",34,36
140340105,3,"2010,2012","2010,2012",35,37
140394105,3,"2010,2012","2010,2012",35,37
140491102,3,2014,2014,33,33
140525104,3,"2012,2014,2016","2012,2014,2016",33,37
140680103,3,2010,2010,36,36
140847101,3,2010,2010,37,37
140847102,3,"2010,2012","2010,2012",35,37
152588502,3,2020,2020,34,34
156955504,3,2020,2020,33,33
160025601,3,2022,2022,33,33
169668501,3,2020,2020,33,33
177493552,3,2016,2016,37,37
177645551,3,2016,2016,37,37
197048502,3,2020,2020,33,33
210162103,3,"2012,2014","2012,2014",34,36
210257101,3,2010,2010,36,36
210257102,3,"2010,2012","2010,2012",35,37
210270104,3,2014,2014,33,33
210604431,3,2016,2016,34,34
210676102,3,"2010,2012,2014","2010,2012,2014",33,37
210678101,3,2010,2010,37,37
210731104,3,2012,2012,37,37
210747103,3,2016,2016,34,34
210777431,3,2012,2012,36,36
210811103,3,"2010,2012,2014","2010,2012,2014",33,37
210811104,3,"2010,2012","2010,2012",34,36
210966105,3,"2012,2014,2016","2012,2014,2016",33,37
211011601,3,2022,2022,34,34
211013101,3,"2012,2014","2012,2014",34,36
211013104,3,"2012,2014","2012,2014",34,36
211024103,3,"2012,2014","2012,2014",34,36
211064581,3,"2016,2020","2016,2020",34,37
211127431,3,"2016,2020","2016,2020",33,36
211164102,3,"2012,2014","2012,2014",34,36
211217431,3,"2014,2016","2014,2016",34,36
211292501,3,"2014,2016","2014,2016",33,35
211326103,3,2014,2014,36,36
211410431,3,"2012,2014,2016","2012,2014,2016",33,37
211423103,3,"2012,2014","2012,2014",34,36
211435103,3,"2012,2014","2012,2014",34,36
211773601,3,2022,2022,33,33
211832601,3,"2020,2022","2020,2022",33,35
211854431,3,2016,2016,34,34
211922101,3,"2010,2012","2010,2012",34,36
211922102,3,"2012,2014","2012,2014",34,36
211925101,3,2010,2010,37,37
211948103,3,2014,2014,33,33
220031601,3,"2020,2022","2020,2022",35,37
220039103,3,2016,2016,35,35
220050103,3,2016,2016,35,35
220182101,3,"2012,2014","2012,2014",34,36
220182102,3,"2012,2014","2012,2014",34,36
220229602,3,"2020,2022","2020,2022",33,35
220278531,3,2014,2014,36,36
220335103,3,2016,2016,34,34
226900504,3,2022,2022,34,34
230066101,3,"2010,2012","2010,2012",35,37
230121101,3,2010,2010,36,36
230121102,3,2010,2010,36,36
230152101,3,"2010,2012,2014","2010,2012,2014",33,37
230184601,3,"2020,2022","2020,2022",33,35
230229101,3,"2010,2012,2014","2010,2012,2014",33,37
230229102,3,"2010,2012,2014","2010,2012,2014",33,37
230232101,3,"2010,2012","2010,2012",35,37
230245101,3,"2012,2014","2012,2014",33,35
230246103,3,"2010,2012","2010,2012",34,36
230336431,3,2016,2016,34,34
230363102,3,"2012,2014","2012,2014",33,35
230418431,3,2016,2016,34,34
230439101,3,"2010,2012","2010,2012",34,36
230489531,3,2014,2014,37,37
230568431,3,"2012,2014,2016","2012,2014,2016",33,37
230574101,3,2010,2010,37,37
230579101,3,"2010,2012,2014","2010,2012,2014",33,37
230579102,3,"2010,2012","2010,2012",34,36
234574501,3,"2014,2016","2014,2016",35,37
234821601,3,2020,2020,37,37
242633551,3,"2016,2020","2016,2020",34,37
252091551,3,2020,2020,34,34
255137501,3,"2020,2022","2020,2022",34,36
266348501,3,2022,2022,34,34
282181501,3,"2014,2016","2014,2016",34,36
284438581,3,2020,2020,33,33
293760601,3,2020,2020,36,36
295616551,3,"2020,2022","2020,2022",34,36
310049102,3,2010,2010,36,36
310206431,3,2016,2016,33,33
310352101,3,"2010,2012","2010,2012",34,36
310481101,3,"2010,2012,2014","2010,2012,2014",33,37
310789102,3,2010,2010,36,36
310947101,3,2010,2010,37,37
310947103,3,"2010,2012","2010,2012",35,37
311108104,3,"2012,2014,2016","2012,2014,2016",33,37
311151104,3,2014,2014,33,33
311240103,3,"2012,2014","2012,2014",33,35
311282103,3,2014,2014,34,34
311328102,3,"2010,2012,2014","2010,2012,2014",33,37
311387102,3,"2014,2016","2014,2016",34,36
311441531,3,"2014,2016","2014,2016",34,37
311484101,3,"2012,2014","2012,2014",33,35
311670601,3,"2020,2022","2020,2022",35,37
311799101,3,"2010,2012","2010,2012",35,37
311868103,3,2012,2012,36,36
311870104,3,"2014,2016","2014,2016",33,36
311887501,3,2020,2020,36,36
312019581,3,2016,2016,34,34
312028102,3,"2010,2012","2010,2012",35,37
312086601,3,2020,2020,37,37
312148432,3,2014,2014,36,36
312200103,3,2012,2012,36,36
312341101,3,"2012,2014","2012,2014",33,35
312395103,3,2016,2016,34,34
312477551,3,2020,2020,33,33
320044105,3,"2012,2014","2012,2014",33,35
320055103,3,"2016,2020","2016,2020",34,37
320061102,3,"2014,2016","2014,2016",34,36
320087104,3,"2012,2014","2012,2014",34,36
320103101,3,2010,2010,36,36
320118431,3,"2012,2014","2012,2014",34,36
320148106,3,"2010,2012","2010,2012",34,36
320183101,3,2012,2012,36,36
320294102,3,2010,2010,37,37
320332103,3,"2010,2012,2014","2010,2012,2014",33,37
320332104,3,2014,2014,34,34
320392431,3,"2012,2014","2012,2014",35,37
330030102,3,2010,2010,36,36
330185103,3,2012,2012,36,36
330216103,3,2012,2012,36,36
330269103,3,"2014,2016","2014,2016",34,36
330356106,3,"2014,2016","2014,2016",34,36
330387102,3,2016,2016,34,34
340202102,3,2012,2012,36,36
340263601,3,2022,2022,33,33
340297551,3,2022,2022,34,34
340312104,3,"2012,2014,2016","2012,2014,2016",33,37
340316104,3,"2014,2016","2014,2016",34,37
340316105,3,2016,2016,33,33
340322102,3,2016,2016,34,34
340332501,3,2020,2020,33,33
340340103,3,"2014,2016","2014,2016",33,35
340366102,3,2014,2014,37,37
350013103,3,2012,2012,36,36
350061103,3,2016,2016,33,33
350120102,3,"2012,2014","2012,2014",34,36
350125103,3,"2012,2014","2012,2014",35,37
350128431,3,2022,2022,33,33
350165105,3,"2012,2014","2012,2014",34,36
350194102,3,"2010,2012","2010,2012",35,37
350226105,3,2016,2016,34,34
355752431,3,2016,2016,33,33
360057104,3,"2020,2022","2020,2022",34,36
360138103,3,"2012,2014","2012,2014",34,36
360231104,3,2016,2016,33,33
360293104,3,"2014,2016","2014,2016",34,37
360293105,3,"2012,2014","2012,2014",34,36
360313104,3,"2012,2014,2016","2012,2014,2016",33,37
370124601,3,2022,2022,33,33
370143432,3,2012,2012,37,37
370280202,3,"2020,2022","2020,2022",33,35
370318102,3,2016,2016,34,34
370330101,3,"2012,2014","2012,2014",33,35
370330102,3,2014,2014,34,34
370422204,3,"2020,2022","2020,2022",33,35
370567103,3,2016,2016,34,34
370584104,3,2014,2014,34,34
370676101,3,2016,2016,33,33
370783601,3,2022,2022,33,33
410072101,3,2010,2010,36,36
410125101,3,"2012,2014","2012,2014",34,36
410125106,3,2016,2016,34,34
410136101,3,"2010,2012","2010,2012",35,36
410220104,3,"2012,2014","2012,2014",33,35
410235104,3,2016,2016,33,33
410273102,3,2016,2016,34,34
410344103,3,2016,2016,33,33
410351103,3,2016,2016,37,37
410407104,3,2016,2016,34,34
410464103,3,2014,2014,33,33
410465102,3,"2012,2014","2012,2014",33,35
410475551,3,2020,2020,34,34
410529432,3,2016,2016,33,33
410729103,3,2014,2014,34,34
410729105,3,2014,2014,34,34
410733103,3,"2012,2014,2016","2012,2014,2016",33,37
410733104,3,2016,2016,33,33
410733105,3,2016,2016,34,34
410786104,3,2012,2012,36,36
410805102,3,"2012,2014,2016","2012,2014,2016",33,37
410844107,3,2016,2016,34,34
410873103,3,2016,2016,34,34
410887104,3,"2010,2012,2014","2010,2012,2014",33,37
410903601,3,2022,2022,33,33
410925102,3,2016,2016,34,34
410929103,3,"2014,2016","2014,2016",34,37
410960105,3,2016,2016,33,33
410965104,3,2012,2012,37,37
410984103,3,"2012,2014,2016","2012,2014,2016",33,37
411049103,3,"2012,2014","2012,2014",34,36
411073101,3,2010,2010,37,37
411073103,3,2010,2010,36,36
411077101,3,"2010,2012,2014","2010,2012,2014",33,37
411077103,3,"2012,2014","2012,2014",34,36
411116104,3,2020,2020,33,33
411159101,3,"2010,2012","2010,2012",34,36
411197533,3,2020,2020,33,33
411206105,3,"2012,2014","2012,2014",35,37
411206109,3,2012,2012,37,37
411235101,3,2014,2014,33,33
411235102,3,"2012,2014","2012,2014",33,35
411241101,3,"2010,2012,2014","2010,2012,2014",33,37
411256101,3,"2012,2014","2012,2014",34,36
411289104,3,2014,2014,34,34
411338103,3,"2014,2016","2014,2016",33,35
411338104,3,2016,2016,33,33
411340102,3,2014,2014,34,34
411417102,3,"2012,2014","2012,2014",33,35
411490102,3,2016,2016,33,33
411490103,3,2016,2016,34,34
411565107,3,"2012,2014","2012,2014",33,35
411596101,3,2014,2014,33,33
411599104,3,"2014,2016","2014,2016",34,37
411607103,3,"2010,2012","2010,2012",35,37
411618101,3,"2012,2014","2012,2014",34,36
411690102,3,"2012,2014","2012,2014",33,35
411707101,3,"2012,2014","2012,2014",33,35
411707102,3,2014,2014,34,34
411712103,3,2014,2014,34,34
411751104,3,"2010,2012,2014","2010,2012,2014",33,37
411754101,3,"2010,2012","2010,2012",35,37
411788103,3,2016,2016,33,33
411793105,3,"2010,2012,2014","2010,2012,2014",33,37
411807103,3,2010,2010,36,36
411807105,3,"2012,2014","2012,2014",34,36
411826101,3,"2010,2012","2010,2012",35,37
411838101,3,2010,2010,37,37
411848532,3,"2014,2016","2014,2016",33,35
420019104,3,"2016,2020","2016,2020",34,37
420087101,3,"2010,2012,2014","2010,2012,2014",33,37
420118102,3,2010,2010,37,37
420119101,3,"2010,2012","2010,2012",35,37
420312101,3,2016,2016,34,34
420327551,3,"2016,2020","2016,2020",33,37
420331103,3,2016,2016,33,33
420366101,3,"2010,2012","2010,2012",35,37
420376101,3,"2012,2014","2012,2014",33,35
430015102,3,2010,2010,37,37
430088101,3,"2010,2012","2010,2012",35,37
430088102,3,2014,2014,33,33
430099104,3,"2012,2014","2012,2014",33,35
430311104,3,"2020,2022","2020,2022",33,35
430339103,3,2016,2016,34,34
430381104,3,2016,2016,35,35
430444101,3,"2010,2012,2014","2010,2012,2014",33,37
430444102,3,"2010,2012","2010,2012",34,36
430477501,3,2016,2016,34,34
430495104,3,"2014,2016","2014,2016",33,36
430541104,3,2016,2016,34,34
430581103,3,2016,2016,34,34
430616101,3,"2010,2012,2014","2010,2012,2014",33,37
430649102,3,2010,2010,37,37
437885401,3,"2014,2016","2014,2016",34,37
440149103,3,"2016,2020","2016,2020",33,34
440245103,3,2020,2020,36,36
440281102,3,2012,2012,36,36
440281105,3,2016,2016,33,33
440309104,3,2020,2020,34,34
440321103,3,2012,2012,36,36
440321104,3,2016,2016,33,33
440329103,3,"2014,2016","2014,2016",33,35
440381432,3,2016,2016,35,35
440402101,3,2010,2010,36,36
440402102,3,"2010,2012,2014","2010,2012,2014",33,37
440406101,3,"2010,2012","2010,2012",34,36
440418551,3,2020,2020,34,34
440442106,3,"2014,2016","2014,2016",34,36
440453101,3,2010,2010,37,37
440494104,3,2016,2016,34,34
440502102,3,2016,2016,35,35
440518431,3,2012,2012,36,36
440530103,3,2016,2016,36,36
440534102,3,"2010,2012","2010,2012",35,37
440560601,3,"2020,2022","2020,2022",35,37
440562101,3,2014,2014,33,33
440583102,3,2010,2010,37,37
440585104,3,2016,2016,37,37
440593103,3,2012,2012,36,36
440672101,3,"2010,2012","2010,2012",35,37
440725531,3,"2014,2016","2014,2016",34,36
440725532,3,2016,2016,34,34
440734103,3,"2012,2014","2012,2014",34,36
440788601,3,2022,2022,34,34
440810101,3,"2012,2014","2012,2014",34,36
440810102,3,"2012,2014","2012,2014",33,35
440840102,3,"2012,2014","2012,2014",35,37
440848101,3,"2010,2012","2010,2012",34,36
440848102,3,"2010,2012","2010,2012",35,37
441058101,3,"2010,2012","2010,2012",34,36
441058104,3,2014,2014,34,34
441133101,3,2014,2014,34,34
441133102,3,"2012,2014","2012,2014",33,35
441138101,3,2014,2014,33,33
441195101,3,"2010,2012","2010,2012",35,37
441195102,3,2010,2010,37,37
441207102,3,2010,2010,37,37
441267104,3,2012,2012,37,37
441330102,3,"2014,2016","2014,2016",33,35
441359103,3,"2010,2012,2014","2010,2012,2014",33,37
441449101,3,"2010,2012,2014","2010,2012,2014",33,37
441449102,3,2010,2010,36,36
441464101,3,"2012,2014","2012,2014",33,35
441464102,3,"2012,2014","2012,2014",33,35
441524103,3,2016,2016,33,33
441581101,3,2014,2014,34,34
441691104,3,"2014,2016","2014,2016",34,37
441707102,3,"2014,2016","2014,2016",33,35
441713103,3,2012,2012,37,37
441730101,3,2010,2010,37,37
441740104,3,"2010,2012","2010,2012",35,37
441813104,3,2016,2016,33,33
441849103,3,"2014,2016","2014,2016",34,36
441905107,3,"2012,2014","2012,2014",34,36
